InventoryId,ItemId,Warehouse,QuantityAvailable,ReorderPoint,LastUpdated
INV5852,ITEM3159,West Coast Warehouse,937,147,2025-07-28T23:08:33.600287
INV5853,ITEM3199,East Coast Warehouse,14,141,2025-07-28T23:12:03.283541
INV5854,ITEM3174,East Coast Warehouse,899,225,2025-07-28T23:11:49.502496
INV5855,ITEM3047,West Coast Warehouse,104,260,2025-07-28T23:09:14.488873
INV5856,ITEM3104,West Coast Warehouse,267,232,2025-07-28T23:09:09.725564
INV5857,ITEM3077,Asia Warehouse,175,246,2025-07-28T23:10:34.700649
INV5858,ITEM3121,Europe Warehouse,752,225,2025-07-28T23:10:44.503476
INV5859,ITEM3109,Asia Warehouse,239,294,2025-07-28T23:13:53.367107
INV5860,ITEM3184,Asia Warehouse,887,159,2025-07-28T23:10:55.546744
INV5861,ITEM3082,West Coast Warehouse,897,129,2025-07-28T23:12:28.106436
INV5862,ITEM3105,West Coast Warehouse,556,274,2025-07-28T23:09:44.899570
INV5863,ITEM3103,Europe Warehouse,418,107,2025-07-28T23:11:37.943448
INV5864,ITEM3067,Europe Warehouse,234,246,2025-07-28T23:10:02.172225
INV5865,ITEM3122,Asia Warehouse,982,289,2025-07-28T23:09:33.833348
INV5866,ITEM3009,East Coast Warehouse,504,279,2025-07-28T23:13:47.322084
INV5867,ITEM3124,Asia Warehouse,412,274,2025-07-28T23:09:49.857939
INV5868,ITEM3010,East Coast Warehouse,464,222,2025-07-28T23:08:45.097149
INV5869,ITEM3111,East Coast Warehouse,412,227,2025-07-28T23:10:27.921701
INV5870,ITEM3194,West Coast Warehouse,921,203,2025-07-28T23:13:54.386293
INV5871,ITEM3085,West Coast Warehouse,880,103,2025-07-28T23:12:39.528506
INV5872,ITEM3133,Europe Warehouse,782,100,2025-07-28T23:10:36.144873
INV5873,ITEM3123,Asia Warehouse,553,136,2025-07-28T23:08:32.158856
INV5874,ITEM3167,East Coast Warehouse,674,143,2025-07-28T23:10:33.224745
INV5875,ITEM3088,West Coast Warehouse,229,261,2025-07-28T23:13:08.101788
INV5876,ITEM3137,Europe Warehouse,335,272,2025-07-28T23:14:03.355462
INV5877,ITEM3045,West Coast Warehouse,88,200,2025-07-28T23:11:49.830026
INV5878,ITEM3071,Europe Warehouse,15,298,2025-07-28T23:08:39.795326
INV5879,ITEM3036,Europe Warehouse,552,214,2025-07-28T23:12:21.273574
INV5880,ITEM3029,East Coast Warehouse,703,167,2025-07-28T23:11:03.869855
INV5881,ITEM3043,Asia Warehouse,583,138,2025-07-28T23:12:06.971983
INV5882,ITEM3004,East Coast Warehouse,535,266,2025-07-28T23:10:37.835955
INV5883,ITEM3059,West Coast Warehouse,74,246,2025-07-28T23:10:28.969222
INV5884,ITEM3031,West Coast Warehouse,335,245,2025-07-28T23:08:31.681797
INV5885,ITEM3189,Asia Warehouse,992,216,2025-07-28T23:10:25.732130
INV5886,ITEM3090,East Coast Warehouse,570,251,2025-07-28T23:10:44.719880
INV5887,ITEM3085,Europe Warehouse,240,210,2025-07-28T23:09:49.171042
INV5888,ITEM3042,Europe Warehouse,802,239,2025-07-28T23:08:49.584022
INV5889,ITEM3166,East Coast Warehouse,975,140,2025-07-28T23:10:22.572587
INV5890,ITEM3139,West Coast Warehouse,913,109,2025-07-28T23:12:52.367014
INV5891,ITEM3194,Europe Warehouse,817,108,2025-07-28T23:10:12.769798
INV5892,ITEM3193,West Coast Warehouse,678,238,2025-07-28T23:09:38.230770
INV5893,ITEM3152,Asia Warehouse,998,284,2025-07-28T23:09:10.593745
INV5894,ITEM3179,Europe Warehouse,519,174,2025-07-28T23:08:50.327235
INV5895,ITEM3013,West Coast Warehouse,305,255,2025-07-28T23:09:28.287581
INV5896,ITEM3178,Europe Warehouse,866,288,2025-07-28T23:08:15.951725
INV5897,ITEM3054,East Coast Warehouse,662,121,2025-07-28T23:13:39.487325
INV5898,ITEM3128,Europe Warehouse,355,215,2025-07-28T23:09:19.587771
INV5899,ITEM3119,Asia Warehouse,985,292,2025-07-28T23:09:24.621331
INV5900,ITEM3071,East Coast Warehouse,711,267,2025-07-28T23:13:46.512687
INV5901,ITEM3142,Asia Warehouse,93,191,2025-07-28T23:09:38.520655
INV5902,ITEM3016,West Coast Warehouse,240,239,2025-07-28T23:08:42.614168
INV5903,ITEM3091,Asia Warehouse,458,199,2025-07-28T23:11:37.244199
INV5904,ITEM3059,Asia Warehouse,200,238,2025-07-28T23:08:28.154834
INV5905,ITEM3102,West Coast Warehouse,26,257,2025-07-28T23:14:07.137830
INV5906,ITEM3051,Asia Warehouse,281,197,2025-07-28T23:11:06.170516
INV5907,ITEM3017,East Coast Warehouse,986,257,2025-07-28T23:08:29.297604
INV5908,ITEM3198,East Coast Warehouse,736,260,2025-07-28T23:08:45.555937
INV5909,ITEM3144,Asia Warehouse,506,256,2025-07-28T23:10:03.097749
INV5910,ITEM3185,Asia Warehouse,393,238,2025-07-28T23:14:04.994986
INV5911,ITEM3163,West Coast Warehouse,877,259,2025-07-28T23:12:42.604595
INV5912,ITEM3180,Asia Warehouse,517,227,2025-07-28T23:13:57.146048
INV5913,ITEM3184,West Coast Warehouse,857,133,2025-07-28T23:11:12.077790
INV5914,ITEM3094,Europe Warehouse,528,247,2025-07-28T23:10:05.210079
INV5915,ITEM3070,West Coast Warehouse,505,291,2025-07-28T23:10:32.630871
INV5916,ITEM3005,East Coast Warehouse,809,264,2025-07-28T23:10:20.101425
INV5917,ITEM3024,Europe Warehouse,697,234,2025-07-28T23:08:58.626080
INV5918,ITEM3014,East Coast Warehouse,408,264,2025-07-28T23:12:14.887110
INV5919,ITEM3136,West Coast Warehouse,698,260,2025-07-28T23:10:11.274548
INV5920,ITEM3106,West Coast Warehouse,377,113,2025-07-28T23:13:34.744025
INV5921,ITEM3175,Europe Warehouse,904,107,2025-07-28T23:11:13.288225
INV5922,ITEM3078,Europe Warehouse,773,199,2025-07-28T23:11:12.783762
INV5923,ITEM3024,Asia Warehouse,745,258,2025-07-28T23:12:51.021667
INV5924,ITEM3059,Europe Warehouse,702,216,2025-07-28T23:08:20.526712
INV5925,ITEM3110,East Coast Warehouse,31,272,2025-07-28T23:12:58.584947
INV5926,ITEM3098,East Coast Warehouse,171,171,2025-07-28T23:11:03.703092
INV5927,ITEM3176,West Coast Warehouse,797,291,2025-07-28T23:13:24.772446
INV5928,ITEM3181,Europe Warehouse,872,195,2025-07-28T23:08:25.466983
INV5929,ITEM3033,Europe Warehouse,257,146,2025-07-28T23:09:10.040281
INV5930,ITEM3030,Asia Warehouse,471,251,2025-07-28T23:12:17.654633
INV5931,ITEM3026,Asia Warehouse,200,135,2025-07-28T23:08:40.351029
INV5932,ITEM3152,Europe Warehouse,846,256,2025-07-28T23:11:57.342980
INV5933,ITEM3162,Europe Warehouse,190,263,2025-07-28T23:13:55.014586
INV5934,ITEM3105,West Coast Warehouse,649,134,2025-07-28T23:09:35.365228
INV5935,ITEM3024,Europe Warehouse,808,200,2025-07-28T23:09:29.632991
INV5936,ITEM3013,West Coast Warehouse,887,149,2025-07-28T23:12:17.325505
INV5937,ITEM3104,East Coast Warehouse,348,203,2025-07-28T23:09:02.710546
INV5938,ITEM3086,West Coast Warehouse,266,120,2025-07-28T23:12:30.679633
INV5939,ITEM3091,Europe Warehouse,191,236,2025-07-28T23:14:09.629987
INV5940,ITEM3024,Europe Warehouse,739,223,2025-07-28T23:11:12.583170
INV5941,ITEM3041,West Coast Warehouse,935,187,2025-07-28T23:14:09.220394
INV5942,ITEM3117,Asia Warehouse,171,247,2025-07-28T23:11:51.146013
INV5943,ITEM3062,West Coast Warehouse,413,250,2025-07-28T23:11:20.383351
INV5944,ITEM3133,West Coast Warehouse,889,277,2025-07-28T23:12:48.709037
INV5945,ITEM3045,West Coast Warehouse,351,235,2025-07-28T23:10:53.092875
INV5946,ITEM3066,Europe Warehouse,104,157,2025-07-28T23:08:59.231127
INV5947,ITEM3168,East Coast Warehouse,573,281,2025-07-28T23:09:56.702972
INV5948,ITEM3074,Asia Warehouse,378,193,2025-07-28T23:11:56.449476
INV5949,ITEM3189,East Coast Warehouse,974,265,2025-07-28T23:13:50.450809
INV5950,ITEM3118,Asia Warehouse,531,167,2025-07-28T23:08:26.404645
INV5951,ITEM3107,Asia Warehouse,972,243,2025-07-28T23:12:28.594493
INV5952,ITEM3003,Europe Warehouse,16,256,2025-07-28T23:12:17.834451
INV5953,ITEM3004,Europe Warehouse,774,224,2025-07-28T23:09:38.079826
INV5954,ITEM3154,Europe Warehouse,844,166,2025-07-28T23:14:10.923419
INV5955,ITEM3036,West Coast Warehouse,7,149,2025-07-28T23:11:50.475736
INV5956,ITEM3129,Europe Warehouse,643,259,2025-07-28T23:13:56.885635
INV5957,ITEM3059,East Coast Warehouse,898,272,2025-07-28T23:11:36.084310
INV5958,ITEM3129,East Coast Warehouse,948,128,2025-07-28T23:14:09.985630
INV5959,ITEM3135,Asia Warehouse,613,223,2025-07-28T23:08:47.066175
INV5960,ITEM3118,West Coast Warehouse,48,150,2025-07-28T23:08:17.379031
INV5961,ITEM3173,Europe Warehouse,595,160,2025-07-28T23:12:47.874233
INV5962,ITEM3100,Europe Warehouse,812,109,2025-07-28T23:10:03.435231
INV5963,ITEM3196,East Coast Warehouse,858,193,2025-07-28T23:13:24.312123
INV5964,ITEM3167,West Coast Warehouse,403,178,2025-07-28T23:12:59.057891
INV5965,ITEM3162,East Coast Warehouse,333,175,2025-07-28T23:13:34.248544
INV5966,ITEM3108,Asia Warehouse,110,183,2025-07-28T23:11:11.608414
INV5967,ITEM3051,Europe Warehouse,207,127,2025-07-28T23:10:55.730829
INV5968,ITEM3068,West Coast Warehouse,746,144,2025-07-28T23:09:13.098350
INV5969,ITEM3015,Europe Warehouse,634,154,2025-07-28T23:09:58.418944
INV5970,ITEM3124,Asia Warehouse,487,286,2025-07-28T23:08:36.538262
INV5971,ITEM3126,East Coast Warehouse,243,209,2025-07-28T23:11:39.544185
INV5972,ITEM3048,Asia Warehouse,871,181,2025-07-28T23:10:19.212652
INV5973,ITEM3188,East Coast Warehouse,16,258,2025-07-28T23:08:37.608211
INV5974,ITEM3115,Europe Warehouse,975,138,2025-07-28T23:12:27.835811
INV5975,ITEM3098,East Coast Warehouse,290,297,2025-07-28T23:10:57.866814
INV5976,ITEM3106,East Coast Warehouse,36,298,2025-07-28T23:14:07.011591
INV5977,ITEM3028,Europe Warehouse,181,216,2025-07-28T23:14:04.254154
INV5978,ITEM3133,Asia Warehouse,630,235,2025-07-28T23:12:46.732693
INV5979,ITEM3095,East Coast Warehouse,712,251,2025-07-28T23:10:51.136340
INV5980,ITEM3107,Asia Warehouse,574,115,2025-07-28T23:13:44.697878
INV5981,ITEM3159,West Coast Warehouse,775,222,2025-07-28T23:13:50.338609
INV5982,ITEM3196,East Coast Warehouse,278,192,2025-07-28T23:14:01.805032
INV5983,ITEM3134,West Coast Warehouse,240,231,2025-07-28T23:11:07.773238
INV5984,ITEM3108,Europe Warehouse,411,141,2025-07-28T23:10:22.849960
INV5985,ITEM3149,West Coast Warehouse,957,184,2025-07-28T23:09:55.185024
INV5986,ITEM3152,Asia Warehouse,426,114,2025-07-28T23:10:39.251963
INV5987,ITEM3136,Europe Warehouse,884,297,2025-07-28T23:11:55.086061
INV5988,ITEM3141,Asia Warehouse,811,293,2025-07-28T23:12:17.010521
INV5989,ITEM3072,Asia Warehouse,551,213,2025-07-28T23:10:50.697964
INV5990,ITEM3049,Europe Warehouse,305,142,2025-07-28T23:11:16.492531
INV5991,ITEM3133,West Coast Warehouse,504,280,2025-07-28T23:11:56.867488
INV5992,ITEM3169,Europe Warehouse,522,186,2025-07-28T23:10:04.912348
INV5993,ITEM3026,Europe Warehouse,554,261,2025-07-28T23:08:42.056597
INV5994,ITEM3183,Europe Warehouse,750,250,2025-07-28T23:10:40.749925
INV5995,ITEM3154,Asia Warehouse,987,193,2025-07-28T23:10:54.033218
INV5996,ITEM3142,Europe Warehouse,806,282,2025-07-28T23:13:27.867104
INV5997,ITEM3010,Europe Warehouse,182,228,2025-07-28T23:14:08.849334
INV5998,ITEM3007,West Coast Warehouse,311,257,2025-07-28T23:08:27.363207
INV5999,ITEM3180,East Coast Warehouse,990,121,2025-07-28T23:14:03.875389
INV6000,ITEM3043,Asia Warehouse,340,106,2025-07-28T23:08:32.541123
INV6001,ITEM3165,West Coast Warehouse,954,101,2025-07-28T23:12:56.612630
INV6002,ITEM3056,East Coast Warehouse,43,139,2025-07-28T23:12:23.908307
INV6003,ITEM3152,Europe Warehouse,381,263,2025-07-28T23:11:33.888145
INV6004,ITEM3001,West Coast Warehouse,600,265,2025-07-28T23:09:07.642404
INV6005,ITEM3009,West Coast Warehouse,74,160,2025-07-28T23:08:49.907283
INV6006,ITEM3121,West Coast Warehouse,658,129,2025-07-28T23:10:27.295808
INV6007,ITEM3143,Europe Warehouse,889,181,2025-07-28T23:11:37.248142
INV6008,ITEM3112,East Coast Warehouse,213,101,2025-07-28T23:13:19.378509
INV6009,ITEM3163,Europe Warehouse,348,223,2025-07-28T23:09:32.298465
INV6010,ITEM3098,East Coast Warehouse,534,152,2025-07-28T23:13:26.697199
INV6011,ITEM3089,Asia Warehouse,568,288,2025-07-28T23:12:12.894202
INV6012,ITEM3039,West Coast Warehouse,698,125,2025-07-28T23:10:17.617666
INV6013,ITEM3119,Europe Warehouse,310,172,2025-07-28T23:11:00.655931
INV6014,ITEM3118,Asia Warehouse,395,250,2025-07-28T23:11:24.641672
INV6015,ITEM3181,Asia Warehouse,147,227,2025-07-28T23:13:06.584308
INV6016,ITEM3098,West Coast Warehouse,433,214,2025-07-28T23:08:51.282858
INV6017,ITEM3048,Asia Warehouse,736,174,2025-07-28T23:09:16.898409
INV6018,ITEM3055,Asia Warehouse,153,291,2025-07-28T23:08:51.005399
INV6019,ITEM3138,East Coast Warehouse,132,193,2025-07-28T23:13:57.437332
INV6020,ITEM3111,West Coast Warehouse,941,194,2025-07-28T23:10:34.900156
INV6021,ITEM3148,Europe Warehouse,214,117,2025-07-28T23:10:47.921183
INV6022,ITEM3115,West Coast Warehouse,824,144,2025-07-28T23:10:36.547369
INV6023,ITEM3027,East Coast Warehouse,754,134,2025-07-28T23:08:35.209751
INV6024,ITEM3177,West Coast Warehouse,856,116,2025-07-28T23:10:15.272475
INV6025,ITEM3141,West Coast Warehouse,204,255,2025-07-28T23:11:49.572991
INV6026,ITEM3023,West Coast Warehouse,899,265,2025-07-28T23:09:28.548667
INV6027,ITEM3157,East Coast Warehouse,641,178,2025-07-28T23:12:38.862514
INV6028,ITEM3193,East Coast Warehouse,60,196,2025-07-28T23:08:53.157516
INV6029,ITEM3029,East Coast Warehouse,906,123,2025-07-28T23:10:55.648313
INV6030,ITEM3013,West Coast Warehouse,425,167,2025-07-28T23:11:28.229240
INV6031,ITEM3177,Asia Warehouse,163,152,2025-07-28T23:13:53.472125
INV6032,ITEM3005,Asia Warehouse,353,106,2025-07-28T23:09:04.384968
INV6033,ITEM3071,West Coast Warehouse,785,220,2025-07-28T23:09:28.849251
INV6034,ITEM3143,Asia Warehouse,531,280,2025-07-28T23:11:36.554366
INV6035,ITEM3136,East Coast Warehouse,681,216,2025-07-28T23:14:07.611867
INV6036,ITEM3112,West Coast Warehouse,805,146,2025-07-28T23:12:50.713989
INV6037,ITEM3115,Europe Warehouse,491,218,2025-07-28T23:08:34.464093
INV6038,ITEM3081,Europe Warehouse,266,291,2025-07-28T23:13:03.072089
INV6039,ITEM3163,Europe Warehouse,575,260,2025-07-28T23:12:56.241287
INV6040,ITEM3183,Europe Warehouse,495,134,2025-07-28T23:14:04.281897
INV6041,ITEM3129,Asia Warehouse,158,246,2025-07-28T23:09:28.831499
INV6042,ITEM3140,East Coast Warehouse,333,136,2025-07-28T23:09:28.137439
INV6043,ITEM3187,East Coast Warehouse,523,298,2025-07-28T23:08:20.259385
INV6044,ITEM3066,Asia Warehouse,391,268,2025-07-28T23:12:45.101902
INV6045,ITEM3038,West Coast Warehouse,747,126,2025-07-28T23:10:44.251325
INV6046,ITEM3113,Asia Warehouse,54,240,2025-07-28T23:09:42.745664
INV6047,ITEM3049,West Coast Warehouse,735,212,2025-07-28T23:09:15.398023
INV6048,ITEM3153,East Coast Warehouse,660,220,2025-07-28T23:09:03.025642
INV6049,ITEM3090,West Coast Warehouse,64,217,2025-07-28T23:09:50.605914
INV6050,ITEM3068,West Coast Warehouse,203,213,2025-07-28T23:08:41.415280
INV6051,ITEM3096,West Coast Warehouse,948,244,2025-07-28T23:13:26.559320
INV6052,ITEM3124,West Coast Warehouse,979,107,2025-07-28T23:10:54.511536
INV6053,ITEM3146,Europe Warehouse,186,144,2025-07-28T23:10:43.099870
INV6054,ITEM3085,West Coast Warehouse,590,245,2025-07-28T23:09:29.077765
INV6055,ITEM3011,West Coast Warehouse,758,205,2025-07-28T23:13:33.506420
INV6056,ITEM3105,West Coast Warehouse,978,125,2025-07-28T23:09:18.268184
INV6057,ITEM3116,Asia Warehouse,818,183,2025-07-28T23:08:31.347222
INV6058,ITEM3017,East Coast Warehouse,655,177,2025-07-28T23:13:34.184372
INV6059,ITEM3117,West Coast Warehouse,566,240,2025-07-28T23:10:46.272346
INV6060,ITEM3094,West Coast Warehouse,242,142,2025-07-28T23:13:58.811677
INV6061,ITEM3017,Europe Warehouse,668,193,2025-07-28T23:09:58.885794
INV6062,ITEM3185,West Coast Warehouse,808,247,2025-07-28T23:09:23.497911
INV6063,ITEM3132,West Coast Warehouse,327,242,2025-07-28T23:13:51.098992
INV6064,ITEM3114,Europe Warehouse,273,206,2025-07-28T23:11:05.385092
INV6065,ITEM3038,East Coast Warehouse,500,285,2025-07-28T23:11:24.782265
INV6066,ITEM3093,Asia Warehouse,754,290,2025-07-28T23:12:54.188661
INV6067,ITEM3088,Asia Warehouse,224,141,2025-07-28T23:13:59.612340
INV6068,ITEM3133,Asia Warehouse,296,163,2025-07-28T23:10:49.242235
INV6069,ITEM3075,East Coast Warehouse,584,185,2025-07-28T23:13:40.535214
INV6070,ITEM3048,Europe Warehouse,886,164,2025-07-28T23:11:37.314073
INV6071,ITEM3181,Asia Warehouse,625,283,2025-07-28T23:13:08.285651
INV6072,ITEM3036,East Coast Warehouse,184,214,2025-07-28T23:11:33.927039
INV6073,ITEM3154,Asia Warehouse,2,147,2025-07-28T23:13:33.760544
INV6074,ITEM3099,West Coast Warehouse,450,117,2025-07-28T23:09:23.481592
INV6075,ITEM3018,West Coast Warehouse,56,184,2025-07-28T23:12:32.180526
INV6076,ITEM3178,West Coast Warehouse,682,252,2025-07-28T23:11:40.256170
INV6077,ITEM3100,Asia Warehouse,777,234,2025-07-28T23:09:04.062206
INV6078,ITEM3164,Asia Warehouse,736,128,2025-07-28T23:12:11.062658
INV6079,ITEM3020,West Coast Warehouse,502,281,2025-07-28T23:13:08.461376
INV6080,ITEM3014,Europe Warehouse,141,248,2025-07-28T23:12:36.368371
INV6081,ITEM3175,West Coast Warehouse,133,138,2025-07-28T23:13:09.084576
INV6082,ITEM3178,East Coast Warehouse,831,272,2025-07-28T23:12:35.925583
INV6083,ITEM3078,East Coast Warehouse,137,193,2025-07-28T23:08:17.107240
INV6084,ITEM3075,Asia Warehouse,746,285,2025-07-28T23:13:34.740401
INV6085,ITEM3012,East Coast Warehouse,561,148,2025-07-28T23:13:48.174984
INV6086,ITEM3195,West Coast Warehouse,38,111,2025-07-28T23:11:11.800441
INV6087,ITEM3179,Europe Warehouse,779,241,2025-07-28T23:10:05.906822
INV6088,ITEM3063,Asia Warehouse,621,275,2025-07-28T23:12:57.126055
INV6089,ITEM3004,Asia Warehouse,531,228,2025-07-28T23:12:14.620312
INV6090,ITEM3088,Asia Warehouse,357,275,2025-07-28T23:09:46.608970
INV6091,ITEM3000,West Coast Warehouse,709,289,2025-07-28T23:12:32.022974
INV6092,ITEM3013,Europe Warehouse,683,231,2025-07-28T23:14:07.765898
INV6093,ITEM3093,Europe Warehouse,189,160,2025-07-28T23:13:51.596548
INV6094,ITEM3078,Asia Warehouse,946,115,2025-07-28T23:13:20.616144
INV6095,ITEM3036,East Coast Warehouse,206,104,2025-07-28T23:12:00.345499
INV6096,ITEM3107,Europe Warehouse,309,160,2025-07-28T23:12:02.009902
INV6097,ITEM3163,Asia Warehouse,660,120,2025-07-28T23:11:40.215726
INV6098,ITEM3048,Europe Warehouse,112,217,2025-07-28T23:08:25.134950
INV6099,ITEM3118,East Coast Warehouse,355,141,2025-07-28T23:12:40.454715
INV6100,ITEM3121,West Coast Warehouse,892,286,2025-07-28T23:09:19.556499
INV6101,ITEM3156,East Coast Warehouse,23,299,2025-07-28T23:12:22.720592
INV6102,ITEM3070,West Coast Warehouse,658,247,2025-07-28T23:12:50.778382
INV6103,ITEM3093,West Coast Warehouse,797,286,2025-07-28T23:11:48.339609
INV6104,ITEM3032,Europe Warehouse,679,106,2025-07-28T23:09:29.809423
INV6105,ITEM3008,East Coast Warehouse,310,150,2025-07-28T23:09:27.514709
INV6106,ITEM3102,Asia Warehouse,283,267,2025-07-28T23:09:20.817241
INV6107,ITEM3141,West Coast Warehouse,58,256,2025-07-28T23:12:16.666167
INV6108,ITEM3004,West Coast Warehouse,933,101,2025-07-28T23:13:55.837604
INV6109,ITEM3156,Asia Warehouse,481,121,2025-07-28T23:10:25.292310
INV6110,ITEM3033,West Coast Warehouse,703,251,2025-07-28T23:10:22.966003
INV6111,ITEM3002,Asia Warehouse,95,255,2025-07-28T23:10:00.700010
INV6112,ITEM3151,East Coast Warehouse,148,201,2025-07-28T23:10:02.507552
INV6113,ITEM3013,East Coast Warehouse,648,138,2025-07-28T23:13:06.858546
INV6114,ITEM3046,West Coast Warehouse,118,153,2025-07-28T23:08:56.908327
INV6115,ITEM3135,West Coast Warehouse,120,275,2025-07-28T23:11:11.687039
INV6116,ITEM3002,Asia Warehouse,419,219,2025-07-28T23:14:11.657341
INV6117,ITEM3025,West Coast Warehouse,54,129,2025-07-28T23:10:41.059341
INV6118,ITEM3177,East Coast Warehouse,118,128,2025-07-28T23:10:18.622432
INV6119,ITEM3067,Asia Warehouse,412,126,2025-07-28T23:13:10.146910
INV6120,ITEM3109,West Coast Warehouse,935,146,2025-07-28T23:10:45.305711
INV6121,ITEM3107,East Coast Warehouse,123,258,2025-07-28T23:14:02.665257
INV6122,ITEM3035,East Coast Warehouse,457,134,2025-07-28T23:10:12.897581
INV6123,ITEM3021,Europe Warehouse,677,290,2025-07-28T23:13:45.485589
INV6124,ITEM3114,Asia Warehouse,954,163,2025-07-28T23:10:57.176483
INV6125,ITEM3197,West Coast Warehouse,947,259,2025-07-28T23:10:26.323735
INV6126,ITEM3072,West Coast Warehouse,37,175,2025-07-28T23:11:30.991286
INV6127,ITEM3086,West Coast Warehouse,441,197,2025-07-28T23:09:10.556570
INV6128,ITEM3118,Europe Warehouse,213,237,2025-07-28T23:10:48.915419
INV6129,ITEM3049,East Coast Warehouse,676,145,2025-07-28T23:09:54.610057
INV6130,ITEM3173,Asia Warehouse,666,270,2025-07-28T23:12:09.458018
INV6131,ITEM3119,Europe Warehouse,795,233,2025-07-28T23:12:16.901461
INV6132,ITEM3010,East Coast Warehouse,153,295,2025-07-28T23:12:00.278604
INV6133,ITEM3174,Europe Warehouse,180,125,2025-07-28T23:12:24.753344
INV6134,ITEM3145,East Coast Warehouse,291,105,2025-07-28T23:13:49.644552
INV6135,ITEM3117,Asia Warehouse,640,234,2025-07-28T23:13:38.117796
INV6136,ITEM3035,West Coast Warehouse,944,186,2025-07-28T23:08:47.721024
INV6137,ITEM3149,East Coast Warehouse,590,270,2025-07-28T23:08:43.543266
INV6138,ITEM3186,Europe Warehouse,137,138,2025-07-28T23:13:13.404425
INV6139,ITEM3045,Europe Warehouse,384,132,2025-07-28T23:08:44.269658
INV6140,ITEM3112,East Coast Warehouse,860,251,2025-07-28T23:08:17.913538
INV6141,ITEM3181,West Coast Warehouse,717,193,2025-07-28T23:13:47.698831
INV6142,ITEM3085,Europe Warehouse,738,197,2025-07-28T23:08:49.323109
INV6143,ITEM3080,East Coast Warehouse,829,289,2025-07-28T23:12:41.979724
INV6144,ITEM3112,East Coast Warehouse,824,154,2025-07-28T23:11:56.577249
INV6145,ITEM3024,Europe Warehouse,131,299,2025-07-28T23:11:28.104147
INV6146,ITEM3053,Asia Warehouse,843,104,2025-07-28T23:12:00.069054
INV6147,ITEM3086,East Coast Warehouse,234,216,2025-07-28T23:11:13.210147
INV6148,ITEM3011,East Coast Warehouse,145,170,2025-07-28T23:13:02.113432
INV6149,ITEM3025,West Coast Warehouse,434,191,2025-07-28T23:12:12.375649
INV6150,ITEM3079,Europe Warehouse,552,193,2025-07-28T23:13:18.613892
INV6151,ITEM3088,Asia Warehouse,314,295,2025-07-28T23:09:28.273606
INV6152,ITEM3098,West Coast Warehouse,217,106,2025-07-28T23:12:51.676891
INV6153,ITEM3101,Europe Warehouse,964,119,2025-07-28T23:11:30.571648
INV6154,ITEM3002,West Coast Warehouse,26,136,2025-07-28T23:08:53.220398
