Id,AccountId,StageName,CloseDate,TotalAmount,Probability
OPP3619,ACC1428,Proposal,2024-04-03,0.0,88
OPP3620,ACC1481,Negotiation,2024-02-28,0.0,19
OPP3621,ACC1127,Prospecting,2025-03-07,0.0,53
OPP3622,ACC1106,Qualification,2023-11-06,0.0,50
OPP3623,ACC1260,Closed Won,2024-10-10,356664.58,100
OPP3624,ACC1210,Closed Won,2025-05-05,200750.39,100
OPP3625,ACC1327,Closed Won,2024-08-05,391582.15,100
OPP3626,ACC1355,Closed Lost,2025-04-04,0.0,85
OPP3627,ACC1332,Negotiation,2024-08-31,0.0,67
OPP3628,ACC1025,Proposal,2024-03-13,0.0,33
OPP3629,ACC1108,Closed Won,2025-01-16,66894.76,100
OPP3630,ACC1380,Qualification,2024-09-04,0.0,42
OPP3631,ACC1375,Closed Lost,2024-01-02,0.0,20
OPP3632,ACC1078,Qualification,2023-12-28,0.0,60
OPP3633,ACC1381,Qualification,2024-12-31,0.0,18
OPP3634,ACC1039,Closed Lost,2024-12-10,0.0,70
OPP3635,ACC1170,Negotiation,2025-05-31,0.0,13
OPP3636,ACC1385,Closed Won,2023-11-01,264371.48,100
OPP3637,ACC1108,Closed Lost,2024-12-28,0.0,23
OPP3638,ACC1294,Proposal,2025-07-09,0.0,29
OPP3639,ACC1106,Prospecting,2023-12-04,0.0,59
OPP3640,ACC1009,Proposal,2024-08-27,0.0,41
OPP3641,ACC1049,Closed Won,2024-11-04,224364.41,100
OPP3642,ACC1022,Qualification,2024-12-28,0.0,77
OPP3643,ACC1239,Closed Won,2025-02-03,19142.79,100
OPP3644,ACC1242,Closed Won,2024-09-11,430882.56,100
OPP3645,ACC1088,Proposal,2024-09-26,0.0,70
OPP3646,ACC1397,Negotiation,2025-06-16,0.0,79
OPP3647,ACC1496,Closed Lost,2024-12-28,0.0,80
OPP3648,ACC1280,Proposal,2024-12-01,0.0,79
OPP3649,ACC1223,Qualification,2025-05-11,0.0,86
OPP3650,ACC1241,Negotiation,2024-08-21,0.0,82
OPP3651,ACC1365,Proposal,2025-04-29,0.0,78
OPP3652,ACC1498,Proposal,2024-05-31,0.0,54
OPP3653,ACC1345,Negotiation,2023-08-06,0.0,39
OPP3654,ACC1246,Closed Won,2023-10-13,223720.85,100
OPP3655,ACC1234,Proposal,2024-05-01,0.0,43
OPP3656,ACC1087,Qualification,2023-09-04,0.0,11
OPP3657,ACC1224,Prospecting,2023-09-07,0.0,27
OPP3658,ACC1357,Proposal,2024-02-08,0.0,70
OPP3659,ACC1061,Negotiation,2025-02-21,0.0,72
OPP3660,ACC1422,Closed Lost,2025-07-15,0.0,71
OPP3661,ACC1490,Proposal,2024-12-08,0.0,65
OPP3662,ACC1339,Closed Won,2023-11-12,300516.86,100
OPP3663,ACC1240,Closed Won,2023-09-11,276365.04,100
OPP3664,ACC1312,Qualification,2025-02-20,0.0,81
OPP3665,ACC1418,Proposal,2023-12-24,0.0,41
OPP3666,ACC1366,Qualification,2024-08-26,0.0,59
OPP3667,ACC1306,Closed Won,2024-04-15,114193.25,100
OPP3668,ACC1475,Prospecting,2024-06-22,0.0,90
OPP3669,ACC1073,Qualification,2024-10-20,0.0,88
OPP3670,ACC1350,Closed Won,2024-12-02,343896.94,100
OPP3671,ACC1053,Proposal,2024-09-10,0.0,78
OPP3672,ACC1466,Closed Won,2024-01-07,209387.42,100
OPP3673,ACC1089,Closed Won,2024-11-12,95291.55,100
OPP3674,ACC1345,Proposal,2024-05-07,0.0,68
OPP3675,ACC1447,Closed Won,2024-08-04,139706.39,100
OPP3676,ACC1408,Closed Won,2025-03-01,97955.77,100
OPP3677,ACC1080,Prospecting,2024-12-17,0.0,16
OPP3678,ACC1206,Closed Lost,2024-12-15,0.0,12
OPP3679,ACC1222,Qualification,2023-08-31,0.0,23
OPP3680,ACC1372,Proposal,2024-05-01,0.0,26
OPP3681,ACC1135,Closed Won,2024-05-27,364918.0,100
OPP3682,ACC1117,Qualification,2025-02-23,0.0,29
OPP3683,ACC1374,Prospecting,2024-12-09,0.0,37
OPP3684,ACC1399,Proposal,2025-07-03,0.0,49
OPP3685,ACC1147,Closed Won,2023-09-05,251705.9,100
OPP3686,ACC1375,Proposal,2025-01-21,0.0,14
OPP3687,ACC1262,Proposal,2023-12-23,0.0,28
OPP3688,ACC1210,Prospecting,2025-04-23,0.0,60
OPP3689,ACC1327,Prospecting,2025-04-16,0.0,70
OPP3690,ACC1305,Qualification,2024-06-15,0.0,42
OPP3691,ACC1476,Closed Won,2024-01-08,414984.76,100
OPP3692,ACC1051,Qualification,2024-11-02,0.0,41
OPP3693,ACC1306,Proposal,2024-12-27,0.0,66
OPP3694,ACC1416,Qualification,2024-04-21,0.0,14
OPP3695,ACC1092,Qualification,2024-09-30,0.0,22
OPP3696,ACC1058,Negotiation,2025-01-17,0.0,36
OPP3697,ACC1139,Negotiation,2023-12-18,0.0,49
OPP3698,ACC1300,Closed Lost,2025-01-07,0.0,30
OPP3699,ACC1025,Closed Won,2023-12-16,25882.03,100
OPP3700,ACC1229,Closed Lost,2024-06-20,0.0,76
OPP3701,ACC1383,Qualification,2025-07-15,0.0,71
OPP3702,ACC1047,Closed Won,2023-09-20,103368.2,100
OPP3703,ACC1330,Closed Won,2025-06-30,432510.54,100
OPP3704,ACC1470,Qualification,2025-01-15,0.0,24
OPP3705,ACC1300,Qualification,2023-10-23,0.0,65
OPP3706,ACC1400,Proposal,2023-08-26,0.0,31
OPP3707,ACC1276,Closed Won,2024-02-17,294424.95,100
OPP3708,ACC1428,Proposal,2024-02-06,0.0,41
OPP3709,ACC1050,Prospecting,2023-11-22,0.0,15
OPP3710,ACC1141,Negotiation,2025-04-06,0.0,70
OPP3711,ACC1095,Closed Won,2023-08-01,81721.01,100
OPP3712,ACC1240,Closed Won,2024-07-02,128117.52,100
OPP3713,ACC1185,Negotiation,2025-06-12,0.0,89
OPP3714,ACC1178,Proposal,2023-08-26,0.0,90
OPP3715,ACC1439,Prospecting,2025-06-05,0.0,55
OPP3716,ACC1475,Closed Won,2024-10-06,352157.43,100
OPP3717,ACC1255,Closed Won,2025-02-12,67284.59,100
OPP3718,ACC1249,Qualification,2024-10-27,0.0,81
OPP3719,ACC1301,Closed Won,2025-04-04,379565.27,100
OPP3720,ACC1426,Closed Won,2024-03-04,222165.85,100
OPP3721,ACC1033,Qualification,2025-02-24,0.0,58
OPP3722,ACC1092,Proposal,2024-09-02,0.0,27
OPP3723,ACC1440,Proposal,2023-09-19,0.0,15
OPP3724,ACC1259,Negotiation,2024-12-26,0.0,66
OPP3725,ACC1002,Negotiation,2024-08-15,0.0,79
OPP3726,ACC1408,Closed Won,2025-06-26,98939.04,100
OPP3727,ACC1204,Qualification,2024-08-11,0.0,54
OPP3728,ACC1068,Proposal,2025-02-21,0.0,69
OPP3729,ACC1408,Proposal,2023-11-21,0.0,86
OPP3730,ACC1276,Closed Lost,2024-08-27,0.0,80
OPP3731,ACC1056,Qualification,2024-05-17,0.0,77
OPP3732,ACC1423,Qualification,2024-04-08,0.0,47
OPP3733,ACC1086,Closed Won,2025-05-03,273094.95,100
OPP3734,ACC1185,Negotiation,2024-11-23,0.0,74
OPP3735,ACC1040,Proposal,2024-03-26,0.0,33
OPP3736,ACC1264,Closed Won,2024-02-27,311768.63,100
OPP3737,ACC1090,Proposal,2025-06-21,0.0,89
OPP3738,ACC1462,Qualification,2024-10-21,0.0,18
OPP3739,ACC1287,Closed Won,2024-07-09,271783.48,100
OPP3740,ACC1284,Proposal,2024-09-10,0.0,77
OPP3741,ACC1294,Closed Won,2025-01-27,384038.38,100
OPP3742,ACC1236,Qualification,2024-11-13,0.0,46
OPP3743,ACC1277,Proposal,2023-10-19,0.0,51
OPP3744,ACC1118,Qualification,2024-04-05,0.0,76
OPP3745,ACC1246,Closed Won,2024-01-19,26669.75,100
OPP3746,ACC1159,Closed Lost,2024-11-08,0.0,32
OPP3747,ACC1163,Closed Won,2025-05-29,105029.12,100
OPP3748,ACC1470,Negotiation,2024-01-22,0.0,22
OPP3749,ACC1091,Prospecting,2023-08-26,0.0,59
OPP3750,ACC1026,Closed Won,2025-05-05,265281.57,100
OPP3751,ACC1420,Closed Won,2024-05-01,131689.57,100
OPP3752,ACC1110,Proposal,2025-03-01,0.0,87
OPP3753,ACC1028,Closed Won,2023-10-18,11477.62,100
OPP3754,ACC1252,Closed Lost,2024-01-31,0.0,72
OPP3755,ACC1270,Closed Lost,2025-01-07,0.0,20
OPP3756,ACC1402,Negotiation,2023-08-15,0.0,17
OPP3757,ACC1401,Proposal,2024-08-08,0.0,63
OPP3758,ACC1216,Closed Won,2025-02-10,398153.54,100
OPP3759,ACC1064,Prospecting,2024-08-06,0.0,88
OPP3760,ACC1396,Proposal,2024-08-02,0.0,15
OPP3761,ACC1191,Closed Won,2024-07-17,418055.97,100
OPP3762,ACC1114,Prospecting,2024-02-29,0.0,37
OPP3763,ACC1112,Closed Lost,2024-11-15,0.0,22
OPP3764,ACC1464,Qualification,2024-03-18,0.0,39
OPP3765,ACC1170,Negotiation,2023-09-26,0.0,34
OPP3766,ACC1334,Qualification,2023-10-06,0.0,41
OPP3767,ACC1407,Negotiation,2025-07-07,0.0,32
OPP3768,ACC1358,Negotiation,2025-02-12,0.0,81
OPP3769,ACC1378,Proposal,2024-08-20,0.0,23
OPP3770,ACC1019,Closed Won,2024-10-28,290399.01,100
OPP3771,ACC1387,Closed Won,2023-12-29,352762.46,100
OPP3772,ACC1055,Proposal,2024-10-30,0.0,23
OPP3773,ACC1141,Qualification,2023-12-30,0.0,33
OPP3774,ACC1118,Negotiation,2024-12-10,0.0,74
OPP3775,ACC1410,Proposal,2025-03-29,0.0,30
OPP3776,ACC1079,Negotiation,2023-12-25,0.0,86
OPP3777,ACC1332,Proposal,2025-03-24,0.0,55
OPP3778,ACC1335,Closed Lost,2025-04-30,0.0,80
OPP3779,ACC1442,Closed Lost,2025-01-19,0.0,51
OPP3780,ACC1279,Closed Won,2024-06-10,209109.93,100
OPP3781,ACC1125,Closed Won,2025-03-16,413946.71,100
OPP3782,ACC1369,Proposal,2023-09-18,0.0,40
OPP3783,ACC1476,Negotiation,2024-12-10,0.0,37
OPP3784,ACC1100,Proposal,2023-08-14,0.0,80
OPP3785,ACC1018,Closed Lost,2025-01-02,0.0,42
OPP3786,ACC1222,Proposal,2023-08-24,0.0,67
OPP3787,ACC1388,Proposal,2023-09-19,0.0,60
OPP3788,ACC1232,Prospecting,2023-12-05,0.0,14
OPP3789,ACC1316,Closed Lost,2024-01-28,0.0,86
OPP3790,ACC1458,Prospecting,2023-09-17,0.0,27
OPP3791,ACC1282,Closed Lost,2025-03-19,0.0,48
OPP3792,ACC1483,Prospecting,2025-05-23,0.0,38
OPP3793,ACC1406,Qualification,2024-05-20,0.0,50
OPP3794,ACC1170,Prospecting,2024-06-21,0.0,45
OPP3795,ACC1388,Closed Lost,2024-05-18,0.0,75
OPP3796,ACC1441,Negotiation,2024-03-15,0.0,83
OPP3797,ACC1192,Qualification,2024-05-07,0.0,14
OPP3798,ACC1152,Negotiation,2023-10-22,0.0,29
OPP3799,ACC1329,Qualification,2023-08-01,0.0,56
OPP3800,ACC1007,Closed Won,2025-01-04,128679.17,100
OPP3801,ACC1057,Proposal,2023-09-12,0.0,48
OPP3802,ACC1416,Prospecting,2025-01-23,0.0,61
OPP3803,ACC1074,Negotiation,2023-08-30,0.0,37
OPP3804,ACC1220,Closed Won,2025-04-08,363172.36,100
OPP3805,ACC1308,Closed Won,2024-04-14,90586.73,100
OPP3806,ACC1112,Closed Won,2024-07-29,346349.58,100
OPP3807,ACC1187,Negotiation,2024-02-24,0.0,22
OPP3808,ACC1266,Negotiation,2024-12-10,0.0,48
OPP3809,ACC1052,Prospecting,2024-10-13,0.0,83
OPP3810,ACC1084,Proposal,2024-02-18,0.0,17
OPP3811,ACC1470,Closed Lost,2025-06-04,0.0,52
OPP3812,ACC1206,Proposal,2024-05-01,0.0,65
OPP3813,ACC1062,Proposal,2025-03-19,0.0,25
OPP3814,ACC1014,Closed Won,2023-08-19,117225.25,100
OPP3815,ACC1215,Closed Won,2023-11-19,303139.31,100
OPP3816,ACC1189,Prospecting,2024-01-04,0.0,90
OPP3817,ACC1300,Proposal,2025-01-23,0.0,49
OPP3818,ACC1239,Negotiation,2025-03-01,0.0,50
OPP3819,ACC1207,Negotiation,2025-04-08,0.0,29
OPP3820,ACC1479,Proposal,2024-02-28,0.0,38
OPP3821,ACC1485,Qualification,2024-11-02,0.0,60
OPP3822,ACC1122,Closed Lost,2024-03-01,0.0,86
OPP3823,ACC1406,Negotiation,2025-05-06,0.0,21
OPP3824,ACC1452,Qualification,2025-07-02,0.0,47
OPP3825,ACC1347,Closed Won,2025-04-21,78266.14,100
OPP3826,ACC1261,Proposal,2024-11-12,0.0,70
OPP3827,ACC1087,Negotiation,2025-06-26,0.0,16
OPP3828,ACC1125,Negotiation,2023-08-05,0.0,43
OPP3829,ACC1443,Prospecting,2025-04-27,0.0,74
OPP3830,ACC1194,Proposal,2023-11-08,0.0,26
OPP3831,ACC1480,Closed Won,2023-08-27,243056.64,100
OPP3832,ACC1088,Qualification,2024-09-18,0.0,60
OPP3833,ACC1273,Closed Won,2024-05-11,102069.15,100
OPP3834,ACC1148,Closed Won,2024-08-31,369155.54,100
OPP3835,ACC1327,Qualification,2023-09-28,0.0,19
OPP3836,ACC1273,Proposal,2023-12-28,0.0,65
OPP3837,ACC1192,Proposal,2025-01-19,0.0,83
OPP3838,ACC1495,Prospecting,2025-01-08,0.0,62
OPP3839,ACC1090,Proposal,2023-12-29,0.0,54
OPP3840,ACC1356,Qualification,2025-05-20,0.0,54
OPP3841,ACC1068,Negotiation,2025-04-10,0.0,13
OPP3842,ACC1228,Closed Won,2023-11-09,88781.36,100
OPP3843,ACC1006,Proposal,2023-12-09,0.0,66
OPP3844,ACC1340,Closed Won,2024-10-20,223029.39,100
OPP3845,ACC1116,Closed Lost,2024-01-28,0.0,39
OPP3846,ACC1283,Qualification,2023-10-19,0.0,57
OPP3847,ACC1373,Qualification,2024-11-29,0.0,20
OPP3848,ACC1310,Qualification,2024-09-14,0.0,16
OPP3849,ACC1051,Qualification,2023-09-05,0.0,89
OPP3850,ACC1083,Closed Lost,2025-01-27,0.0,46
OPP3851,ACC1325,Prospecting,2025-07-20,0.0,24
OPP3852,ACC1468,Proposal,2024-09-01,0.0,70
OPP3853,ACC1410,Prospecting,2024-11-10,0.0,36
OPP3854,ACC1130,Closed Won,2023-09-19,109878.28,100
OPP3855,ACC1312,Negotiation,2024-11-30,0.0,43
OPP3856,ACC1284,Negotiation,2024-01-27,0.0,89
OPP3857,ACC1221,Closed Won,2023-12-19,74966.97,100
OPP3858,ACC1499,Closed Won,2024-09-24,14102.31,100
OPP3859,ACC1427,Negotiation,2025-06-22,0.0,77
OPP3860,ACC1469,Prospecting,2024-04-14,0.0,31
OPP3861,ACC1304,Prospecting,2024-11-29,0.0,35
OPP3862,ACC1099,Closed Won,2024-01-15,310892.56,100
OPP3863,ACC1293,Prospecting,2024-02-21,0.0,11
OPP3864,ACC1203,Prospecting,2023-09-17,0.0,44
OPP3865,ACC1264,Closed Won,2023-12-16,456870.05,100
OPP3866,ACC1115,Proposal,2024-07-17,0.0,23
OPP3867,ACC1407,Prospecting,2024-03-24,0.0,59
OPP3868,ACC1240,Qualification,2024-11-21,0.0,58
OPP3869,ACC1340,Negotiation,2024-12-15,0.0,22
OPP3870,ACC1031,Closed Lost,2023-11-16,0.0,72
OPP3871,ACC1208,Closed Won,2024-09-14,268122.52,100
OPP3872,ACC1460,Qualification,2025-03-09,0.0,74
OPP3873,ACC1384,Closed Lost,2025-06-27,0.0,81
OPP3874,ACC1223,Closed Lost,2023-11-28,0.0,12
OPP3875,ACC1266,Prospecting,2024-03-12,0.0,77
OPP3876,ACC1121,Proposal,2025-02-21,0.0,72
OPP3877,ACC1310,Proposal,2024-12-29,0.0,30
OPP3878,ACC1188,Prospecting,2024-11-07,0.0,55
OPP3879,ACC1412,Proposal,2024-02-15,0.0,48
OPP3880,ACC1089,Qualification,2024-04-15,0.0,74
OPP3881,ACC1398,Proposal,2024-12-05,0.0,17
OPP3882,ACC1290,Closed Won,2024-03-26,439945.25,100
OPP3883,ACC1300,Closed Won,2024-07-12,408355.03,100
OPP3884,ACC1341,Prospecting,2024-06-17,0.0,81
OPP3885,ACC1082,Closed Lost,2025-02-13,0.0,38
OPP3886,ACC1187,Qualification,2024-07-17,0.0,60
OPP3887,ACC1356,Closed Won,2023-10-15,48458.53,100
OPP3888,ACC1210,Proposal,2024-11-10,0.0,88
OPP3889,ACC1449,Closed Won,2023-09-25,344829.04,100
OPP3890,ACC1056,Proposal,2024-02-18,0.0,83
OPP3891,ACC1383,Qualification,2025-03-23,0.0,49
OPP3892,ACC1298,Closed Lost,2025-05-09,0.0,52
OPP3893,ACC1272,Proposal,2023-12-18,0.0,26
OPP3894,ACC1225,Qualification,2025-01-14,0.0,27
OPP3895,ACC1494,Negotiation,2024-10-28,0.0,35
OPP3896,ACC1222,Closed Won,2025-01-09,157954.21,100
OPP3897,ACC1382,Closed Won,2025-05-10,264283.71,100
OPP3898,ACC1281,Qualification,2025-04-09,0.0,28
OPP3899,ACC1341,Closed Won,2024-10-31,284597.92,100
OPP3900,ACC1283,Qualification,2025-03-13,0.0,18
OPP3901,ACC1224,Negotiation,2024-09-23,0.0,25
OPP3902,ACC1277,Qualification,2025-02-09,0.0,28
OPP3903,ACC1114,Closed Won,2023-12-30,383890.33,100
OPP3904,ACC1090,Closed Won,2023-08-23,209949.88,100
OPP3905,ACC1041,Proposal,2024-02-03,0.0,66
OPP3906,ACC1156,Closed Won,2025-05-11,411740.77,100
OPP3907,ACC1099,Closed Won,2024-08-25,370478.11,100
OPP3908,ACC1447,Qualification,2024-11-17,0.0,34
OPP3909,ACC1360,Qualification,2023-11-13,0.0,33
OPP3910,ACC1348,Prospecting,2024-05-09,0.0,88
OPP3911,ACC1232,Closed Won,2025-05-09,304774.23,100
OPP3912,ACC1469,Closed Won,2024-09-30,300198.54,100
OPP3913,ACC1125,Qualification,2025-04-14,0.0,13
OPP3914,ACC1164,Proposal,2023-11-02,0.0,71
OPP3915,ACC1492,Qualification,2024-07-28,0.0,87
OPP3916,ACC1270,Negotiation,2023-10-02,0.0,57
OPP3917,ACC1373,Qualification,2024-04-18,0.0,59
OPP3918,ACC1269,Negotiation,2023-08-04,0.0,27
OPP3919,ACC1444,Qualification,2024-01-18,0.0,38
OPP3920,ACC1016,Prospecting,2025-07-01,0.0,11
OPP3921,ACC1326,Closed Lost,2025-07-14,0.0,62
OPP3922,ACC1424,Qualification,2024-12-09,0.0,35
OPP3923,ACC1463,Closed Won,2025-01-31,37737.48,100
OPP3924,ACC1085,Closed Lost,2023-11-07,0.0,66
OPP3925,ACC1443,Closed Won,2023-11-21,247521.73,100
OPP3926,ACC1491,Proposal,2024-09-14,0.0,68
OPP3927,ACC1019,Closed Won,2024-09-13,216640.06,100
OPP3928,ACC1192,Closed Won,2025-04-25,305925.33,100
OPP3929,ACC1158,Closed Won,2023-11-11,361499.45,100
OPP3930,ACC1289,Proposal,2025-01-13,0.0,83
OPP3931,ACC1147,Negotiation,2025-06-13,0.0,77
OPP3932,ACC1389,Closed Won,2023-08-26,353535.71,100
OPP3933,ACC1460,Prospecting,2025-02-03,0.0,23
OPP3934,ACC1232,Negotiation,2024-01-13,0.0,15
OPP3935,ACC1096,Closed Won,2024-02-06,126632.22,100
OPP3936,ACC1308,Negotiation,2024-01-15,0.0,15
OPP3937,ACC1259,Negotiation,2024-11-27,0.0,76
OPP3938,ACC1454,Closed Won,2024-08-09,481483.19,100
OPP3939,ACC1213,Qualification,2025-02-25,0.0,66
OPP3940,ACC1171,Proposal,2024-05-06,0.0,48
OPP3941,ACC1300,Closed Won,2025-05-28,146527.72,100
OPP3942,ACC1267,Qualification,2025-05-02,0.0,47
OPP3943,ACC1050,Closed Won,2023-08-26,32000.6,100
OPP3944,ACC1088,Negotiation,2024-11-13,0.0,28
OPP3945,ACC1032,Negotiation,2023-10-11,0.0,67
OPP3946,ACC1169,Prospecting,2025-07-04,0.0,74
OPP3947,ACC1415,Qualification,2024-11-02,0.0,84
OPP3948,ACC1048,Closed Lost,2024-02-12,0.0,79
OPP3949,ACC1328,Qualification,2025-01-20,0.0,62
OPP3950,ACC1443,Proposal,2024-09-22,0.0,13
OPP3951,ACC1130,Qualification,2024-09-16,0.0,85
OPP3952,ACC1321,Closed Won,2024-04-28,448418.48,100
OPP3953,ACC1292,Closed Won,2024-04-29,49638.93,100
OPP3954,ACC1009,Proposal,2024-09-29,0.0,30
OPP3955,ACC1314,Closed Won,2025-05-14,66154.39,100
OPP3956,ACC1383,Qualification,2023-09-22,0.0,67
OPP3957,ACC1494,Closed Won,2024-01-27,47226.74,100
OPP3958,ACC1287,Closed Won,2025-07-08,364802.55,100
OPP3959,ACC1421,Closed Lost,2024-01-06,0.0,88
OPP3960,ACC1439,Closed Lost,2024-05-19,0.0,58
OPP3961,ACC1290,Negotiation,2025-03-16,0.0,15
OPP3962,ACC1329,Closed Won,2024-04-05,456565.13,100
OPP3963,ACC1186,Negotiation,2025-02-26,0.0,29
OPP3964,ACC1028,Qualification,2025-05-06,0.0,28
OPP3965,ACC1417,Qualification,2023-08-01,0.0,16
OPP3966,ACC1437,Proposal,2025-05-02,0.0,49
OPP3967,ACC1391,Closed Won,2024-06-13,480678.23,100
OPP3968,ACC1402,Proposal,2024-01-12,0.0,33
OPP3969,ACC1076,Qualification,2024-08-07,0.0,26
OPP3970,ACC1234,Closed Lost,2024-02-18,0.0,10
OPP3971,ACC1156,Closed Won,2023-11-14,130289.93,100
OPP3972,ACC1461,Negotiation,2023-11-20,0.0,73
OPP3973,ACC1228,Negotiation,2024-10-10,0.0,10
OPP3974,ACC1078,Closed Won,2025-03-16,249266.06,100
OPP3975,ACC1345,Qualification,2024-11-22,0.0,70
OPP3976,ACC1384,Negotiation,2024-05-26,0.0,66
OPP3977,ACC1423,Prospecting,2024-03-25,0.0,86
OPP3978,ACC1214,Prospecting,2023-10-18,0.0,80
OPP3979,ACC1228,Proposal,2024-12-02,0.0,90
OPP3980,ACC1380,Negotiation,2024-07-12,0.0,36
OPP3981,ACC1221,Prospecting,2024-10-01,0.0,28
OPP3982,ACC1426,Prospecting,2024-11-12,0.0,54
OPP3983,ACC1374,Prospecting,2024-05-23,0.0,14
OPP3984,ACC1273,Closed Won,2024-01-22,419817.15,100
OPP3985,ACC1256,Proposal,2023-10-29,0.0,21
OPP3986,ACC1473,Prospecting,2024-10-03,0.0,63
OPP3987,ACC1468,Closed Lost,2023-11-03,0.0,30
OPP3988,ACC1396,Closed Won,2024-08-05,307489.43,100
OPP3989,ACC1456,Closed Won,2025-05-09,299509.65,100
OPP3990,ACC1245,Closed Won,2023-11-12,92822.54,100
OPP3991,ACC1031,Negotiation,2023-11-26,0.0,84
OPP3992,ACC1392,Proposal,2025-06-01,0.0,14
OPP3993,ACC1115,Prospecting,2024-08-08,0.0,48
OPP3994,ACC1470,Proposal,2024-05-19,0.0,58
OPP3995,ACC1254,Closed Won,2025-07-05,380428.78,100
OPP3996,ACC1339,Closed Won,2024-11-05,37138.3,100
OPP3997,ACC1198,Negotiation,2025-04-30,0.0,25
OPP3998,ACC1354,Closed Won,2025-01-10,140837.18,100
OPP3999,ACC1285,Negotiation,2025-03-19,0.0,77
OPP4000,ACC1057,Qualification,2025-06-19,0.0,36
OPP4001,ACC1232,Closed Won,2024-01-02,59104.61,100
OPP4002,ACC1244,Closed Won,2024-10-13,316344.41,100
OPP4003,ACC1011,Closed Lost,2024-07-06,0.0,71
OPP4004,ACC1488,Closed Won,2024-07-14,304365.12,100
OPP4005,ACC1381,Closed Won,2024-01-04,354868.79,100
OPP4006,ACC1318,Proposal,2024-05-23,0.0,50
OPP4007,ACC1219,Proposal,2023-11-09,0.0,83
OPP4008,ACC1067,Closed Lost,2024-09-25,0.0,55
OPP4009,ACC1018,Closed Lost,2025-02-08,0.0,88
OPP4010,ACC1301,Negotiation,2024-10-25,0.0,76
OPP4011,ACC1225,Closed Won,2024-08-04,251381.85,100
OPP4012,ACC1036,Closed Won,2023-11-27,442413.52,100
OPP4013,ACC1067,Qualification,2024-12-10,0.0,47
OPP4014,ACC1148,Closed Lost,2025-06-01,0.0,10
OPP4015,ACC1205,Qualification,2024-10-06,0.0,69
OPP4016,ACC1490,Closed Won,2023-09-16,63373.23,100
OPP4017,ACC1498,Closed Won,2024-04-29,400784.35,100
OPP4018,ACC1210,Closed Lost,2023-11-01,0.0,62
OPP4019,ACC1373,Prospecting,2023-08-09,0.0,54
OPP4020,ACC1383,Negotiation,2024-08-13,0.0,37
OPP4021,ACC1225,Prospecting,2025-05-22,0.0,35
OPP4022,ACC1036,Closed Won,2024-12-09,130936.67,100
OPP4023,ACC1051,Prospecting,2025-03-23,0.0,48
OPP4024,ACC1365,Negotiation,2024-10-12,0.0,51
OPP4025,ACC1496,Closed Won,2023-12-04,61349.2,100
OPP4026,ACC1213,Proposal,2025-05-17,0.0,60
OPP4027,ACC1051,Closed Won,2024-10-08,309916.7,100
OPP4028,ACC1325,Prospecting,2025-04-29,0.0,32
OPP4029,ACC1375,Qualification,2024-08-19,0.0,53
OPP4030,ACC1198,Closed Lost,2025-01-27,0.0,71
OPP4031,ACC1376,Closed Lost,2023-10-04,0.0,14
OPP4032,ACC1025,Closed Won,2024-11-21,243340.28,100
OPP4033,ACC1154,Closed Won,2025-05-17,446568.87,100
OPP4034,ACC1247,Negotiation,2024-08-25,0.0,52
OPP4035,ACC1013,Negotiation,2023-07-28,0.0,62
OPP4036,ACC1355,Closed Lost,2025-06-12,0.0,17
OPP4037,ACC1111,Closed Won,2024-12-05,153175.15,100
OPP4038,ACC1036,Closed Won,2024-06-07,161173.91,100
OPP4039,ACC1297,Negotiation,2024-05-30,0.0,36
OPP4040,ACC1065,Negotiation,2025-04-27,0.0,52
OPP4041,ACC1280,Closed Won,2024-12-18,444574.59,100
OPP4042,ACC1270,Proposal,2024-06-05,0.0,29
OPP4043,ACC1168,Proposal,2025-06-12,0.0,13
OPP4044,ACC1020,Proposal,2024-07-14,0.0,58
OPP4045,ACC1204,Closed Won,2025-02-08,421990.86,100
OPP4046,ACC1132,Negotiation,2024-04-09,0.0,59
OPP4047,ACC1009,Qualification,2025-03-07,0.0,24
OPP4048,ACC1265,Closed Won,2025-05-21,377012.4,100
OPP4049,ACC1406,Closed Won,2025-03-30,160677.2,100
OPP4050,ACC1390,Prospecting,2024-09-21,0.0,62
OPP4051,ACC1013,Prospecting,2024-06-03,0.0,40
OPP4052,ACC1211,Proposal,2024-01-30,0.0,48
OPP4053,ACC1242,Qualification,2025-02-06,0.0,48
OPP4054,ACC1052,Qualification,2025-05-23,0.0,57
OPP4055,ACC1017,Closed Won,2023-09-27,390006.24,100
OPP4056,ACC1003,Closed Lost,2024-10-07,0.0,66
OPP4057,ACC1311,Negotiation,2024-08-28,0.0,71
OPP4058,ACC1394,Closed Lost,2024-02-01,0.0,29
OPP4059,ACC1094,Qualification,2023-07-31,0.0,71
OPP4060,ACC1074,Closed Won,2025-01-21,264195.84,100
OPP4061,ACC1161,Closed Won,2023-08-02,75931.05,100
OPP4062,ACC1469,Closed Won,2024-08-12,411958.57,100
OPP4063,ACC1418,Closed Lost,2024-08-10,0.0,26
OPP4064,ACC1201,Qualification,2024-04-27,0.0,14
OPP4065,ACC1373,Negotiation,2023-12-25,0.0,76
OPP4066,ACC1103,Qualification,2025-03-06,0.0,49
OPP4067,ACC1190,Closed Lost,2024-05-21,0.0,86
OPP4068,ACC1145,Closed Won,2023-10-13,169978.43,100
